query_id,condition,seed,opt_steps,optimised_against,correct_rank,top1_place,correct_place,effective_mse,psnr,weight_top10pct_share,weight_mean_square,surrogate_sim_start,surrogate_sim_end
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,5,manila:54,manila:160,15.680000,36.1773,0.468181,1.000000,0.881816,0.782122
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,314,zurich:19,nairobi:9,15.680001,36.1773,0.454786,1.000000,0.901219,0.676082
toronto_query_-4mlNvZUZnbmRaGbiIndoA,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,8,toronto:218,toronto:102,15.679997,36.1773,0.476300,1.000000,0.872419,0.742028
zurich_query_-71-BK_yAOJ1soK0OQWIcg,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,28,cph:162,zurich:44,15.680000,36.1773,0.468487,1.000000,0.901778,0.733417
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,opt_whitebox_x2,9012,40,expectation:clip_vitl14,9,manila:173,manila:160,15.680002,36.1773,0.625060,1.000000,0.881816,0.703587
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,opt_whitebox_x2,9012,40,expectation:clip_vitl14,625,zurich:19,nairobi:9,15.680002,36.1773,0.579210,1.000000,0.901219,0.595146
toronto_query_-4mlNvZUZnbmRaGbiIndoA,opt_whitebox_x2,9012,40,expectation:clip_vitl14,8,toronto:218,toronto:102,15.679997,36.1773,0.619567,1.000000,0.872419,0.710613
zurich_query_-71-BK_yAOJ1soK0OQWIcg,opt_whitebox_x2,9012,40,expectation:clip_vitl14,29,cph:162,zurich:44,15.680001,36.1773,0.598108,1.000000,0.901778,0.702322
manila_query_-3H2xPWPOqn_dCF2Lz5EtQ,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,13,manila:173,manila:160,15.679996,36.1773,0.625060,1.000000,0.881816,0.703587
nairobi_query_-f7xKWoDFjaXHyTtnRqVKw,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,577,zurich:19,nairobi:9,15.679997,36.1773,0.579210,1.000000,0.901219,0.595146
toronto_query_-4mlNvZUZnbmRaGbiIndoA,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,8,toronto:218,toronto:102,15.680002,36.1773,0.619567,1.000000,0.872419,0.710613
zurich_query_-71-BK_yAOJ1soK0OQWIcg,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,29,cph:162,zurich:44,15.679998,36.1773,0.598108,1.000000,0.901778,0.702322
amman_query_-EAmCN9i5BGEadZIccXEyA,uniform,1234,20,none,59,amman:18,amman:30,15.680000,36.1773,0.100000,1.000000,2.837936,2.837936
boston_query_-4vuSn0vvcBVOccgQqFlow,uniform,1234,20,none,2,boston:98,boston:149,15.679997,36.1773,0.100000,1.000000,2.893709,2.893709
cph_query_-07-gME-zaQLhCsFrSInSg,uniform,1234,20,none,72,cph:460,cph:241,15.680002,36.1773,0.100000,1.000000,2.725889,2.725889
london_query_-7U9wY8ynnu3oZ1g_-0xww,uniform,1234,20,none,4,london:119,london:104,15.679997,36.1773,0.100000,1.000000,2.903855,2.903855
amman_query_-EAmCN9i5BGEadZIccXEyA,uniform_crossdraw,1234,20,none,56,amman:18,amman:30,15.680000,36.1773,0.100000,1.000000,2.837936,2.837936
boston_query_-4vuSn0vvcBVOccgQqFlow,uniform_crossdraw,1234,20,none,2,boston:98,boston:149,15.680000,36.1773,0.100000,1.000000,2.893709,2.893709
cph_query_-07-gME-zaQLhCsFrSInSg,uniform_crossdraw,1234,20,none,85,cph:460,cph:241,15.680000,36.1773,0.100000,1.000000,2.725889,2.725889
london_query_-7U9wY8ynnu3oZ1g_-0xww,uniform_crossdraw,1234,20,none,7,london:119,london:104,15.679995,36.1773,0.100000,1.000000,2.903855,2.903855
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,61,amman:18,amman:30,15.680000,36.1773,0.538328,1.000000,2.837937,2.509355
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,boston:149,boston:149,15.679997,36.1773,0.554287,1.000000,2.893725,2.575172
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,151,cph:271,cph:241,15.679996,36.1773,0.558009,1.000000,2.725902,2.270499
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer,1234,20,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.679997,36.1773,0.542183,1.000000,2.903832,2.622406
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,64,amman:18,amman:30,15.679998,36.1773,0.538328,1.000000,2.837937,2.509355
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,boston:149,boston:149,15.680000,36.1773,0.554287,1.000000,2.893725,2.575172
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,315,cph:271,cph:241,15.680000,36.1773,0.558009,1.000000,2.725902,2.270499
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_crossdraw,1234,20,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.679998,36.1773,0.542183,1.000000,2.903832,2.622406
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,64,amman:18,amman:30,15.679998,36.1773,0.752808,1.000000,2.837937,2.178288
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,1,boston:149,boston:149,15.679996,36.1773,0.755235,1.000000,2.893725,2.387257
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,167,cph:459,cph:241,15.679996,36.1773,0.735358,1.000000,2.725902,1.973549
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_x2,1234,40,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.680001,36.1773,0.739506,1.000000,2.903832,2.323875
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,64,amman:18,amman:30,15.680000,36.1773,0.752808,1.000000,2.837937,2.178288
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,6,boston:234,boston:149,15.679998,36.1773,0.755235,1.000000,2.893725,2.387257
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,255,cph:162,cph:241,15.680002,36.1773,0.735358,1.000000,2.725902,1.973549
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_x2_crossdraw,1234,40,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.679996,36.1773,0.739506,1.000000,2.903832,2.323875
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox,1234,20,expectation:clip_vitl14,64,amman:18,amman:30,15.679997,36.1773,0.464467,1.000000,0.895487,0.808851
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox,1234,20,expectation:clip_vitl14,3,boston:90,boston:149,15.679997,36.1773,0.453377,1.000000,0.770448,0.710212
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox,1234,20,expectation:clip_vitl14,495,london:122,cph:241,15.680002,36.1773,0.462569,1.000000,0.827666,0.634378
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox,1234,20,expectation:clip_vitl14,9,london:119,london:104,15.679996,36.1773,0.464816,1.000000,0.852461,0.732125
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,61,amman:18,amman:30,15.680001,36.1773,0.464467,1.000000,0.895487,0.808851
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,3,boston:98,boston:149,15.679997,36.1773,0.453377,1.000000,0.770448,0.710212
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,633,london:119,cph:241,15.679997,36.1773,0.462569,1.000000,0.827666,0.634378
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_crossdraw,1234,20,expectation:clip_vitl14,10,london:119,london:104,15.679998,36.1773,0.464816,1.000000,0.852461,0.732125
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_x2,1234,40,expectation:clip_vitl14,73,amman:1,amman:30,15.680000,36.1773,0.618251,1.000000,0.895487,0.770628
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_x2,1234,40,expectation:clip_vitl14,3,boston:98,boston:149,15.679998,36.1773,0.601455,1.000000,0.770448,0.678638
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_x2,1234,40,expectation:clip_vitl14,942,london:119,cph:241,15.679997,36.1773,0.603685,1.000000,0.827666,0.540055
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_x2,1234,40,expectation:clip_vitl14,8,london:119,london:104,15.680001,36.1773,0.621784,1.000000,0.852461,0.678142
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,72,amman:35,amman:30,15.679998,36.1773,0.618251,1.000000,0.895487,0.770628
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,2,boston:98,boston:149,15.679997,36.1773,0.601455,1.000000,0.770448,0.678638
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,1034,london:119,cph:241,15.680000,36.1773,0.603685,1.000000,0.827666,0.540055
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_x2_crossdraw,1234,40,expectation:clip_vitl14,8,london:119,london:104,15.679997,36.1773,0.621784,1.000000,0.852461,0.678142
amman_query_-EAmCN9i5BGEadZIccXEyA,uniform,5678,20,none,62,amman:18,amman:30,15.679998,36.1773,0.100000,1.000000,2.854646,2.854646
boston_query_-4vuSn0vvcBVOccgQqFlow,uniform,5678,20,none,2,boston:98,boston:149,15.679997,36.1773,0.100000,1.000000,2.843985,2.843985
cph_query_-07-gME-zaQLhCsFrSInSg,uniform,5678,20,none,89,cph:460,cph:241,15.679997,36.1773,0.100000,1.000000,2.752094,2.752094
london_query_-7U9wY8ynnu3oZ1g_-0xww,uniform,5678,20,none,5,london:76,london:104,15.680000,36.1773,0.100000,1.000000,2.894608,2.894608
amman_query_-EAmCN9i5BGEadZIccXEyA,uniform_crossdraw,5678,20,none,63,amman:18,amman:30,15.680000,36.1773,0.100000,1.000000,2.854646,2.854646
boston_query_-4vuSn0vvcBVOccgQqFlow,uniform_crossdraw,5678,20,none,2,boston:98,boston:149,15.680000,36.1773,0.100000,1.000000,2.843985,2.843985
cph_query_-07-gME-zaQLhCsFrSInSg,uniform_crossdraw,5678,20,none,115,cph:460,cph:241,15.680002,36.1773,0.100000,1.000000,2.752094,2.752094
london_query_-7U9wY8ynnu3oZ1g_-0xww,uniform_crossdraw,5678,20,none,7,london:119,london:104,15.680002,36.1773,0.100000,1.000000,2.894608,2.894608
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,63,amman:18,amman:30,15.679998,36.1773,0.532333,1.000000,2.854639,2.525583
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,8,boston:234,boston:149,15.680000,36.1773,0.554553,1.000000,2.843983,2.578709
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,163,zurich:33,cph:241,15.679996,36.1773,0.563031,1.000000,2.752077,2.248361
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer,5678,20,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.679997,36.1773,0.537130,1.000000,2.894609,2.673125
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,61,amman:18,amman:30,15.679997,36.1773,0.532333,1.000000,2.854639,2.525583
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,4,boston:234,boston:149,15.679997,36.1773,0.554553,1.000000,2.843983,2.578709
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,226,cph:271,cph:241,15.679997,36.1773,0.563031,1.000000,2.752077,2.248361
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_crossdraw,5678,20,expectation:resnet50+vgg16+cosplace,2,london:119,london:104,15.680000,36.1773,0.537130,1.000000,2.894609,2.673125
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,62,amman:18,amman:30,15.679997,36.1773,0.751281,1.000000,2.854639,2.188885
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,12,boston:234,boston:149,15.680000,36.1773,0.754354,1.000000,2.843983,2.392162
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,265,zurich:33,cph:241,15.679998,36.1773,0.736966,1.000000,2.752077,2.000294
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_x2,5678,40,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.680002,36.1773,0.735125,1.000000,2.894609,2.485020
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,62,amman:18,amman:30,15.680000,36.1773,0.751281,1.000000,2.854639,2.188885
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,5,boston:234,boston:149,15.679997,36.1773,0.754354,1.000000,2.843983,2.392162
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,225,cph:271,cph:241,15.680000,36.1773,0.736966,1.000000,2.752077,2.000294
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_x2_crossdraw,5678,40,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.680001,36.1773,0.735125,1.000000,2.894609,2.485020
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox,5678,20,expectation:clip_vitl14,67,amman:1,amman:30,15.680000,36.1773,0.469237,1.000000,0.886481,0.793165
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox,5678,20,expectation:clip_vitl14,3,boston:98,boston:149,15.680001,36.1773,0.454419,1.000000,0.788463,0.702757
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox,5678,20,expectation:clip_vitl14,695,toronto:151,cph:241,15.679996,36.1773,0.460362,1.000000,0.821496,0.536619
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox,5678,20,expectation:clip_vitl14,9,london:119,london:104,15.679997,36.1773,0.469071,1.000000,0.855216,0.738452
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,77,amman:18,amman:30,15.679997,36.1773,0.469237,1.000000,0.886481,0.793165
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,3,boston:98,boston:149,15.679997,36.1773,0.454419,1.000000,0.788463,0.702757
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,877,london:122,cph:241,15.680000,36.1773,0.460362,1.000000,0.821496,0.536619
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_crossdraw,5678,20,expectation:clip_vitl14,9,london:119,london:104,15.679998,36.1773,0.469071,1.000000,0.855216,0.738452
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_x2,5678,40,expectation:clip_vitl14,74,amman:35,amman:30,15.679997,36.1773,0.623650,1.000000,0.886481,0.741616
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_x2,5678,40,expectation:clip_vitl14,2,boston:98,boston:149,15.679998,36.1773,0.608055,1.000000,0.788463,0.664236
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_x2,5678,40,expectation:clip_vitl14,863,london:125,cph:241,15.680000,36.1773,0.583338,1.000000,0.821496,0.462227
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_x2,5678,40,expectation:clip_vitl14,8,london:119,london:104,15.680001,36.1773,0.620116,1.000000,0.855216,0.690205
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,83,amman:35,amman:30,15.680000,36.1773,0.623650,1.000000,0.886481,0.741616
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,3,boston:98,boston:149,15.680000,36.1773,0.608055,1.000000,0.788463,0.664236
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,989,london:125,cph:241,15.679996,36.1773,0.583338,1.000000,0.821496,0.462227
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_x2_crossdraw,5678,40,expectation:clip_vitl14,8,london:119,london:104,15.680000,36.1773,0.620116,1.000000,0.855216,0.690205
amman_query_-EAmCN9i5BGEadZIccXEyA,uniform,9012,20,none,65,amman:18,amman:30,15.679997,36.1773,0.100000,1.000000,2.852777,2.852777
boston_query_-4vuSn0vvcBVOccgQqFlow,uniform,9012,20,none,1,boston:149,boston:149,15.679998,36.1773,0.100000,1.000000,2.846916,2.846916
cph_query_-07-gME-zaQLhCsFrSInSg,uniform,9012,20,none,96,cph:460,cph:241,15.680000,36.1773,0.100000,1.000000,2.736485,2.736485
london_query_-7U9wY8ynnu3oZ1g_-0xww,uniform,9012,20,none,4,london:76,london:104,15.679997,36.1773,0.100000,1.000000,2.910950,2.910950
amman_query_-EAmCN9i5BGEadZIccXEyA,uniform_crossdraw,9012,20,none,64,amman:18,amman:30,15.680000,36.1773,0.100000,1.000000,2.852777,2.852777
boston_query_-4vuSn0vvcBVOccgQqFlow,uniform_crossdraw,9012,20,none,2,boston:98,boston:149,15.680000,36.1773,0.100000,1.000000,2.846916,2.846916
cph_query_-07-gME-zaQLhCsFrSInSg,uniform_crossdraw,9012,20,none,75,cph:460,cph:241,15.679997,36.1773,0.100000,1.000000,2.736485,2.736485
london_query_-7U9wY8ynnu3oZ1g_-0xww,uniform_crossdraw,9012,20,none,4,london:119,london:104,15.679997,36.1773,0.100000,1.000000,2.910950,2.910950
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,65,amman:18,amman:30,15.679997,36.1773,0.538084,1.000000,2.852756,2.536093
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,8,boston:234,boston:149,15.680000,36.1773,0.557041,1.000000,2.846910,2.544533
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,174,cph:271,cph:241,15.680002,36.1773,0.560216,1.000000,2.736503,2.210482
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer,9012,20,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.679997,36.1773,0.536823,1.000000,2.910943,2.623546
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,66,amman:18,amman:30,15.679998,36.1773,0.538084,1.000000,2.852756,2.536093
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,11,boston:234,boston:149,15.679997,36.1773,0.557041,1.000000,2.846910,2.544533
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,362,cph:271,cph:241,15.680001,36.1773,0.560216,1.000000,2.736503,2.210482
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_crossdraw,9012,20,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.680000,36.1773,0.536823,1.000000,2.910943,2.623546
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,61,amman:18,amman:30,15.680000,36.1773,0.753823,1.000000,2.852756,2.189815
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,13,boston:234,boston:149,15.679997,36.1773,0.752989,1.000000,2.846910,2.369128
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,202,cph:271,cph:241,15.679997,36.1773,0.728934,1.000000,2.736503,1.951575
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_x2,9012,40,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.679997,36.1773,0.740632,1.000000,2.910943,2.365971
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,65,amman:18,amman:30,15.679997,36.1773,0.753823,1.000000,2.852756,2.189815
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,14,boston:234,boston:149,15.679998,36.1773,0.752989,1.000000,2.846910,2.369128
cph_query_-07-gME-zaQLhCsFrSInSg,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,247,cph:271,cph:241,15.679997,36.1773,0.728934,1.000000,2.736503,1.951575
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_transfer_x2_crossdraw,9012,40,expectation:resnet50+vgg16+cosplace,1,london:104,london:104,15.679996,36.1773,0.740632,1.000000,2.910943,2.365971
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox,9012,20,expectation:clip_vitl14,72,amman:1,amman:30,15.680000,36.1773,0.470463,1.000000,0.892147,0.794968
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox,9012,20,expectation:clip_vitl14,2,boston:90,boston:149,15.680000,36.1773,0.452898,1.000000,0.783865,0.716087
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox,9012,20,expectation:clip_vitl14,850,london:125,cph:241,15.680000,36.1773,0.462915,1.000000,0.838747,0.535079
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox,9012,20,expectation:clip_vitl14,9,london:119,london:104,15.680000,36.1773,0.474576,1.000000,0.863777,0.734715
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,73,amman:1,amman:30,15.680000,36.1773,0.470463,1.000000,0.892147,0.794968
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,3,boston:98,boston:149,15.679998,36.1773,0.452898,1.000000,0.783865,0.716087
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,726,london:125,cph:241,15.679997,36.1773,0.462915,1.000000,0.838747,0.535079
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_crossdraw,9012,20,expectation:clip_vitl14,10,london:119,london:104,15.679997,36.1773,0.474576,1.000000,0.863777,0.734715
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_x2,9012,40,expectation:clip_vitl14,78,amman:35,amman:30,15.680000,36.1773,0.622133,1.000000,0.892147,0.727395
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_x2,9012,40,expectation:clip_vitl14,3,boston:98,boston:149,15.680000,36.1773,0.603293,1.000000,0.783865,0.678991
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_x2,9012,40,expectation:clip_vitl14,951,london:125,cph:241,15.679997,36.1773,0.585317,1.000000,0.838747,0.461821
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_x2,9012,40,expectation:clip_vitl14,7,london:119,london:104,15.679997,36.1773,0.629391,1.000000,0.863777,0.678346
amman_query_-EAmCN9i5BGEadZIccXEyA,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,81,amman:35,amman:30,15.680001,36.1773,0.622133,1.000000,0.892147,0.727395
boston_query_-4vuSn0vvcBVOccgQqFlow,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,5,boston:98,boston:149,15.680000,36.1773,0.603293,1.000000,0.783865,0.678991
cph_query_-07-gME-zaQLhCsFrSInSg,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,781,london:125,cph:241,15.680002,36.1773,0.585317,1.000000,0.838747,0.461821
london_query_-7U9wY8ynnu3oZ1g_-0xww,opt_whitebox_x2_crossdraw,9012,40,expectation:clip_vitl14,5,london:119,london:104,15.679997,36.1773,0.629391,1.000000,0.863777,0.678346
manila_query_-5pMypBbFEXHPOTYNJl_EA,uniform,1234,20,none,48,manila:119,manila:116,15.680000,36.1773,0.100000,1.000000,2.836429,2.836429
nairobi_query_-rWgRitoKSYrdczUKUiOrA,uniform,1234,20,none,2,nairobi:18,nairobi:22,15.679998,36.1773,0.100000,1.000000,2.768479,2.768479
toronto_query_-5HBlqC41yTbYA1NM7dz1A,uniform,1234,20,none,1,toronto:156,toronto:156,15.679996,36.1773,0.100000,1.000000,2.875691,2.875691
zurich_query_-7bB9HS2MqV7UT7vRyROfg,uniform,1234,20,none,2,cph:279,zurich:19,15.680000,36.1773,0.100000,1.000000,2.799266,2.799266
